runs,prompt,metric_name,dataset_name,score,step
xxl-lm-d4-all-091621,_Questions_with_Context_Without_Prompt_Keywords,em,squad_v2,0.1347595453262329,1112000
xxl-lm-d4-og-091621,_Questions_with_Context,em,squad_v2,0.15160447359085083,1112000
xxl-lm-d4-og-091621,_Questions_with_Context_Without_Prompt_Keywords,em,squad_v2,0.18529435992240906,1112000
xxl-lm-d4-091621,_Questions_with_Context,em,squad_v2,,1100000
xxl-lm-d4-091621,_Questions_with_Context_Without_Prompt_Keywords,em,squad_v2,,1100000
xl-lm-d4-091621,_Questions_with_Context,em,squad_v2,0.18529435992240906,1112000
xl-lm-d4-091621,_Questions_with_Context_Without_Prompt_Keywords,em,squad_v2,0.2358291894197464,1112000
xxl-lm-d4-091621-512,_Questions_with_Context,f1,squad_v2,0.9730315804481506,1112200
xxl-lm-d4-091621-512,_Questions_with_Context_Without_Prompt_Keywords,f1,squad_v2,1.0294660329818726,1112200
xxl-lm-d4-091621-512,_Questions_with_Context_Without_Prompt_Keywords_unanswerable,f1,squad_v2,0.9277831315994263,1112200
xxl-lm-d4-091621-512,_Questions_with_Context_unanswerable,f1,squad_v2,0.9139994382858276,1112200
xxl-lm-d4-gpt-091621,_Questions_with_Context,f1,squad_v2,0.8084216713905334,1112200
xxl-lm-d4-gpt-091621,_Questions_with_Context_Without_Prompt_Keywords,f1,squad_v2,0.8225769996643066,1112200
xxl-lm-d4-all-091621,_Questions_with_Context,f1,squad_v2,0.8036895394325256,1112000
xxl-lm-d4-all-091621,_Questions_with_Context_Without_Prompt_Keywords,f1,squad_v2,0.8289278745651245,1112000
xxl-lm-d4-og-091621,_Questions_with_Context,f1,squad_v2,0.917980968952179,1112000
xxl-lm-d4-og-091621,_Questions_with_Context_Without_Prompt_Keywords,f1,squad_v2,0.9675708413124084,1112000
xxl-lm-d4-091621,_Questions_with_Context,f1,squad_v2,,1100000
xxl-lm-d4-091621,_Questions_with_Context_Without_Prompt_Keywords,f1,squad_v2,,1100000
xl-lm-d4-091621,_Questions_with_Context,f1,squad_v2,0.9948168396949768,1112000
xl-lm-d4-091621,_Questions_with_Context_Without_Prompt_Keywords,f1,squad_v2,1.009281873703003,1112000
xxl-lm-d4-091621-512,_Can_you_figure_out_,accuracy (Rank),super_glue_record,19.3700008392334,1112200
xxl-lm-d4-091621-512,_GPT_3_style_continuation_choices_,accuracy (Rank),super_glue_record,59.75,1112200
xxl-lm-d4-091621-512,_GPT_3_style_summary_only_continuation_choices_,accuracy (Rank),super_glue_record,59.43000030517578,1112200
xxl-lm-d4-091621-512,_GPT_3_style_with_labels_continuation_choices_,accuracy (Rank),super_glue_record,59.09000015258789,1112200
xxl-lm-d4-091621-512,_GPT_3_style_with_labels_without_hyphens_continuation_choices_,accuracy (Rank),super_glue_record,56.939998626708984,1112200
xxl-lm-d4-091621-512,_GPT_3_style_without_hyphens_continuation_choices_,accuracy (Rank),super_glue_record,57.59000015258789,1112200
xxl-lm-d4-091621-512,_In_the_question_above_the_placeholder_stands_for,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-091621-512,_New_highlight_continuation_choices_,accuracy (Rank),super_glue_record,59.650001525878906,1112200
xxl-lm-d4-091621-512,_News_article_continuation_choices_,accuracy (Rank),super_glue_record,60.060001373291016,1112200
xxl-lm-d4-091621-512,_Summary_first_continuation_choices_,accuracy (Rank),super_glue_record,57.7400016784668,1112200
xxl-lm-d4-091621-512,_What_could_the_placeholder_be_,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-091621-512,_Which_one_is_the_placeholder_,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-091621-512,_choose_between,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-091621-512,_corrupted,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-091621-512,_exercise,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-091621-512,_pick_one_option,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-091621-512,_the_placeholder_refers_to_,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-091621-512,_trying_to_decide,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-gpt-091621,_Can_you_figure_out_,accuracy (Rank),super_glue_record,21.8700008392334,1112200
xxl-lm-d4-gpt-091621,_In_the_question_above_the_placeholder_stands_for,accuracy (Rank),super_glue_record,33.5099983215332,1112200
xxl-lm-d4-gpt-091621,_What_could_the_placeholder_be_,accuracy (Rank),super_glue_record,17.309999465942383,1112200
xxl-lm-d4-gpt-091621,_Which_one_is_the_placeholder_,accuracy (Rank),super_glue_record,19.770000457763672,1112200
xxl-lm-d4-gpt-091621,_choose_between,accuracy (Rank),super_glue_record,24.75,1112200
xxl-lm-d4-gpt-091621,_corrupted,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-gpt-091621,_exercise,accuracy (Rank),super_glue_record,27.020000457763672,1112200
xxl-lm-d4-gpt-091621,_pick_one_option,accuracy (Rank),super_glue_record,,1112200
xxl-lm-d4-gpt-091621,_the_placeholder_refers_to_,accuracy (Rank),super_glue_record,18.239999771118164,1112200
xxl-lm-d4-gpt-091621,_trying_to_decide,accuracy (Rank),super_glue_record,24.670000076293945,1112200
xxl-lm-d4-all-091621,_Can_you_figure_out_,accuracy (Rank),super_glue_record,67.4800033569336,1112000
xxl-lm-d4-all-091621,_In_the_question_above_the_placeholder_stands_for,accuracy (Rank),super_glue_record,66.37999725341797,1112000
xxl-lm-d4-all-091621,_What_could_the_placeholder_be_,accuracy (Rank),super_glue_record,66.69000244140625,1112000
xxl-lm-d4-all-091621,_Which_one_is_the_placeholder_,accuracy (Rank),super_glue_record,67.31999969482422,1112000
xxl-lm-d4-all-091621,_choose_between,accuracy (Rank),super_glue_record,66.97000122070312,1112000
xxl-lm-d4-all-091621,_corrupted,accuracy (Rank),super_glue_record,66.33000183105469,1112000
xxl-lm-d4-all-091621,_exercise,accuracy (Rank),super_glue_record,66.9800033569336,1112000
xxl-lm-d4-all-091621,_pick_one_option,accuracy (Rank),super_glue_record,66.66999816894531,1112000
xxl-lm-d4-all-091621,_the_placeholder_refers_to_,accuracy (Rank),super_glue_record,66.63999938964844,1112000
xxl-lm-d4-all-091621,_trying_to_decide,accuracy (Rank),super_glue_record,,1112000
xxl-lm-d4-og-091621,_Can_you_figure_out_,accuracy (Rank),super_glue_record,18.809999465942383,1112000
xxl-lm-d4-og-091621,_In_the_question_above_the_placeholder_stands_for,accuracy (Rank),super_glue_record,25.549999237060547,1112000
xxl-lm-d4-og-091621,_What_could_the_placeholder_be_,accuracy (Rank),super_glue_record,,1112000
xxl-lm-d4-og-091621,_Which_one_is_the_placeholder_,accuracy (Rank),super_glue_record,13.520000457763672,1112000
xxl-lm-d4-og-091621,_choose_between,accuracy (Rank),super_glue_record,21.1200008392334,1112000
xxl-lm-d4-og-091621,_corrupted,accuracy (Rank),super_glue_record,20.790000915527344,1112000
xxl-lm-d4-og-091621,_exercise,accuracy (Rank),super_glue_record,28.639999389648438,1112000
xxl-lm-d4-og-091621,_pick_one_option,accuracy (Rank),super_glue_record,14.210000038146973,1112000
xxl-lm-d4-og-091621,_the_placeholder_refers_to_,accuracy (Rank),super_glue_record,17.489999771118164,1112000
xxl-lm-d4-og-091621,_trying_to_decide,accuracy (Rank),super_glue_record,18.760000228881836,1112000
xxl-lm-d4-091621,_Can_you_figure_out_,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_In_the_question_above_the_placeholder_stands_for,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_What_could_the_placeholder_be_,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_Which_one_is_the_placeholder_,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_choose_between,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_corrupted,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_exercise,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_pick_one_option,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_the_placeholder_refers_to_,accuracy (Rank),super_glue_record,,1100000
xxl-lm-d4-091621,_trying_to_decide,accuracy (Rank),super_glue_record,,1100000
xl-lm-d4-091621,_Can_you_figure_out_,accuracy (Rank),super_glue_record,19.15999984741211,1112000
xl-lm-d4-091621,_In_the_question_above_the_placeholder_stands_for,accuracy (Rank),super_glue_record,22.540000915527344,1112000
xl-lm-d4-091621,_What_could_the_placeholder_be_,accuracy (Rank),super_glue_record,16.239999771118164,1112000
xl-lm-d4-091621,_Which_one_is_the_placeholder_,accuracy (Rank),super_glue_record,,1112000
xl-lm-d4-091621,_choose_between,accuracy (Rank),super_glue_record,20.31999969482422,1112000
xl-lm-d4-091621,_corrupted,accuracy (Rank),super_glue_record,22.709999084472656,1112000
xl-lm-d4-091621,_exercise,accuracy (Rank),super_glue_record,23.729999542236328,1112000
xl-lm-d4-091621,_pick_one_option,accuracy (Rank),super_glue_record,16.649999618530273,1112000
xl-lm-d4-091621,_the_placeholder_refers_to_,accuracy (Rank),super_glue_record,,1112000
xl-lm-d4-091621,_trying_to_decide,accuracy (Rank),super_glue_record,19.0,1112000
xxl-lm-d4-091621-512,_Can_you_figure_out_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_continuation_choices_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_summary_only_continuation_choices_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_with_labels_continuation_choices_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_with_labels_without_hyphens_continuation_choices_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_without_hyphens_continuation_choices_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_In_the_question_above_the_placeholder_stands_for,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_New_highlight_continuation_choices_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_News_article_continuation_choices_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_Summary_first_continuation_choices_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_What_could_the_placeholder_be_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_Which_one_is_the_placeholder_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_choose_between,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_corrupted,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_exercise,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_pick_one_option,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_the_placeholder_refers_to_,em,super_glue_record,,1112200
xxl-lm-d4-091621-512,_trying_to_decide,em,super_glue_record,,1112200
xxl-lm-d4-gpt-091621,_Can_you_figure_out_,em,super_glue_record,0.029999999329447746,1112200
xxl-lm-d4-gpt-091621,_In_the_question_above_the_placeholder_stands_for,em,super_glue_record,0.029999999329447746,1112200
xxl-lm-d4-gpt-091621,_What_could_the_placeholder_be_,em,super_glue_record,0.029999999329447746,1112200
xxl-lm-d4-gpt-091621,_Which_one_is_the_placeholder_,em,super_glue_record,0.029999999329447746,1112200
xxl-lm-d4-gpt-091621,_choose_between,em,super_glue_record,0.0,1112200
xxl-lm-d4-gpt-091621,_corrupted,em,super_glue_record,0.0,1112200
xxl-lm-d4-gpt-091621,_exercise,em,super_glue_record,0.0,1112200
xxl-lm-d4-gpt-091621,_pick_one_option,em,super_glue_record,0.0,1112200
xxl-lm-d4-gpt-091621,_the_placeholder_refers_to_,em,super_glue_record,0.0,1112200
xxl-lm-d4-gpt-091621,_trying_to_decide,em,super_glue_record,0.009999999776482582,1112200
xxl-lm-d4-all-091621,_Can_you_figure_out_,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_In_the_question_above_the_placeholder_stands_for,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_What_could_the_placeholder_be_,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_Which_one_is_the_placeholder_,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_choose_between,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_corrupted,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_exercise,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_pick_one_option,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_the_placeholder_refers_to_,em,super_glue_record,0.0,1112000
xxl-lm-d4-all-091621,_trying_to_decide,em,super_glue_record,0.0,1112000
xxl-lm-d4-og-091621,_Can_you_figure_out_,em,super_glue_record,0.09000000357627869,1112000
xxl-lm-d4-og-091621,_In_the_question_above_the_placeholder_stands_for,em,super_glue_record,0.12999999523162842,1112000
xxl-lm-d4-og-091621,_What_could_the_placeholder_be_,em,super_glue_record,0.09000000357627869,1112000
xxl-lm-d4-og-091621,_Which_one_is_the_placeholder_,em,super_glue_record,0.07999999821186066,1112000
xxl-lm-d4-og-091621,_choose_between,em,super_glue_record,0.0,1112000
xxl-lm-d4-og-091621,_corrupted,em,super_glue_record,0.0,1112000
xxl-lm-d4-og-091621,_exercise,em,super_glue_record,0.0,1112000
xxl-lm-d4-og-091621,_pick_one_option,em,super_glue_record,0.0,1112000
xxl-lm-d4-og-091621,_the_placeholder_refers_to_,em,super_glue_record,0.11999999731779099,1112000
xxl-lm-d4-og-091621,_trying_to_decide,em,super_glue_record,0.0,1112000
xxl-lm-d4-091621,_Can_you_figure_out_,em,super_glue_record,,1100000
xxl-lm-d4-091621,_In_the_question_above_the_placeholder_stands_for,em,super_glue_record,,1100000
xxl-lm-d4-091621,_What_could_the_placeholder_be_,em,super_glue_record,,1100000
xxl-lm-d4-091621,_Which_one_is_the_placeholder_,em,super_glue_record,,1100000
xxl-lm-d4-091621,_choose_between,em,super_glue_record,,1100000
xxl-lm-d4-091621,_corrupted,em,super_glue_record,,1100000
xxl-lm-d4-091621,_exercise,em,super_glue_record,,1100000
xxl-lm-d4-091621,_pick_one_option,em,super_glue_record,,1100000
xxl-lm-d4-091621,_the_placeholder_refers_to_,em,super_glue_record,,1100000
xxl-lm-d4-091621,_trying_to_decide,em,super_glue_record,,1100000
xl-lm-d4-091621,_Can_you_figure_out_,em,super_glue_record,0.0,1112000
xl-lm-d4-091621,_In_the_question_above_the_placeholder_stands_for,em,super_glue_record,0.10000000149011612,1112000
xl-lm-d4-091621,_What_could_the_placeholder_be_,em,super_glue_record,0.009999999776482582,1112000
xl-lm-d4-091621,_Which_one_is_the_placeholder_,em,super_glue_record,0.03999999910593033,1112000
xl-lm-d4-091621,_choose_between,em,super_glue_record,0.0,1112000
xl-lm-d4-091621,_corrupted,em,super_glue_record,0.0,1112000
xl-lm-d4-091621,_exercise,em,super_glue_record,0.0,1112000
xl-lm-d4-091621,_pick_one_option,em,super_glue_record,0.0,1112000
xl-lm-d4-091621,_the_placeholder_refers_to_,em,super_glue_record,0.0,1112000
xl-lm-d4-091621,_trying_to_decide,em,super_glue_record,0.0,1112000
xxl-lm-d4-091621-512,_Can_you_figure_out_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_continuation_choices_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_summary_only_continuation_choices_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_with_labels_continuation_choices_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_with_labels_without_hyphens_continuation_choices_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_GPT_3_style_without_hyphens_continuation_choices_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_In_the_question_above_the_placeholder_stands_for,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_New_highlight_continuation_choices_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_News_article_continuation_choices_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_Summary_first_continuation_choices_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_What_could_the_placeholder_be_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_Which_one_is_the_placeholder_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_choose_between,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_corrupted,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_exercise,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_pick_one_option,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_the_placeholder_refers_to_,f1,super_glue_record,,1112200
xxl-lm-d4-091621-512,_trying_to_decide,f1,super_glue_record,,1112200
xxl-lm-d4-gpt-091621,_Can_you_figure_out_,f1,super_glue_record,0.06888413429260254,1112200
xxl-lm-d4-gpt-091621,_In_the_question_above_the_placeholder_stands_for,f1,super_glue_record,0.15341901779174805,1112200
xxl-lm-d4-gpt-091621,_What_could_the_placeholder_be_,f1,super_glue_record,0.056074388325214386,1112200
xxl-lm-d4-gpt-091621,_Which_one_is_the_placeholder_,f1,super_glue_record,0.06145089492201805,1112200
xxl-lm-d4-gpt-091621,_choose_between,f1,super_glue_record,0.14177872240543365,1112200
xxl-lm-d4-gpt-091621,_corrupted,f1,super_glue_record,0.09799767285585403,1112200
xxl-lm-d4-gpt-091621,_exercise,f1,super_glue_record,0.10121828317642212,1112200
xxl-lm-d4-gpt-091621,_pick_one_option,f1,super_glue_record,0.13314232230186462,1112200
xxl-lm-d4-gpt-091621,_the_placeholder_refers_to_,f1,super_glue_record,0.06468215584754944,1112200
xxl-lm-d4-gpt-091621,_trying_to_decide,f1,super_glue_record,0.16740339994430542,1112200
xxl-lm-d4-all-091621,_Can_you_figure_out_,f1,super_glue_record,0.16466666758060455,1112000
xxl-lm-d4-all-091621,_In_the_question_above_the_placeholder_stands_for,f1,super_glue_record,0.1523333340883255,1112000
xxl-lm-d4-all-091621,_What_could_the_placeholder_be_,f1,super_glue_record,0.15399999916553497,1112000
xxl-lm-d4-all-091621,_Which_one_is_the_placeholder_,f1,super_glue_record,0.15399999916553497,1112000
xxl-lm-d4-all-091621,_choose_between,f1,super_glue_record,0.156333327293396,1112000
xxl-lm-d4-all-091621,_corrupted,f1,super_glue_record,0.14900000393390656,1112000
xxl-lm-d4-all-091621,_exercise,f1,super_glue_record,0.16066665947437286,1112000
xxl-lm-d4-all-091621,_pick_one_option,f1,super_glue_record,0.15033333003520966,1112000
xxl-lm-d4-all-091621,_the_placeholder_refers_to_,f1,super_glue_record,0.14133332669734955,1112000
xxl-lm-d4-all-091621,_trying_to_decide,f1,super_glue_record,0.13300000131130219,1112000
xxl-lm-d4-og-091621,_Can_you_figure_out_,f1,super_glue_record,0.09331076592206955,1112000
xxl-lm-d4-og-091621,_In_the_question_above_the_placeholder_stands_for,f1,super_glue_record,0.09610427170991898,1112000
xxl-lm-d4-og-091621,_What_could_the_placeholder_be_,f1,super_glue_record,0.09205485135316849,1112000
xxl-lm-d4-og-091621,_Which_one_is_the_placeholder_,f1,super_glue_record,0.0982852354645729,1112000
xxl-lm-d4-og-091621,_choose_between,f1,super_glue_record,0.1206815168261528,1112000
xxl-lm-d4-og-091621,_corrupted,f1,super_glue_record,0.11226973682641983,1112000
xxl-lm-d4-og-091621,_exercise,f1,super_glue_record,0.09053225070238113,1112000
xxl-lm-d4-og-091621,_pick_one_option,f1,super_glue_record,0.0996072068810463,1112000
xxl-lm-d4-og-091621,_the_placeholder_refers_to_,f1,super_glue_record,0.0843472108244896,1112000
xxl-lm-d4-og-091621,_trying_to_decide,f1,super_glue_record,0.14040915668010712,1112000
xxl-lm-d4-091621,_Can_you_figure_out_,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_In_the_question_above_the_placeholder_stands_for,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_What_could_the_placeholder_be_,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_Which_one_is_the_placeholder_,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_choose_between,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_corrupted,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_exercise,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_pick_one_option,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_the_placeholder_refers_to_,f1,super_glue_record,,1100000
xxl-lm-d4-091621,_trying_to_decide,f1,super_glue_record,,1100000
xl-lm-d4-091621,_Can_you_figure_out_,f1,super_glue_record,0.10506734997034073,1112000
xl-lm-d4-091621,_In_the_question_above_the_placeholder_stands_for,f1,super_glue_record,0.09828179329633713,1112000
xl-lm-d4-091621,_What_could_the_placeholder_be_,f1,super_glue_record,0.10184068232774734,1112000
xl-lm-d4-091621,_Which_one_is_the_placeholder_,f1,super_glue_record,0.09998030960559845,1112000
xl-lm-d4-091621,_choose_between,f1,super_glue_record,0.1545683592557907,1112000
xl-lm-d4-091621,_corrupted,f1,super_glue_record,0.13820314407348633,1112000
xl-lm-d4-091621,_exercise,f1,super_glue_record,0.08719991147518158,1112000
xl-lm-d4-091621,_pick_one_option,f1,super_glue_record,0.1252824366092682,1112000
xl-lm-d4-091621,_the_placeholder_refers_to_,f1,super_glue_record,0.10929738730192184,1112000
xl-lm-d4-091621,_trying_to_decide,f1,super_glue_record,0.11949057132005692,1112000
xxl-lm-d4-091621-512,_answer_question,accuracy,qa_srl,22.950069427490234,1112200
xxl-lm-d4-091621-512,_deconstruct_sentence,accuracy,qa_srl,18.140174865722656,1112200
xxl-lm-d4-091621-512,_linguistic_problem,accuracy,qa_srl,27.43930435180664,1112200
xxl-lm-d4-091621-512,_parse_structure,accuracy,qa_srl,11.818597793579102,1112200
xxl-lm-d4-091621-512,_sentence_question_concatenation,accuracy,qa_srl,13.696747779846191,1112200
xxl-lm-d4-gpt-091621,_answer_question,accuracy,qa_srl,13.559322357177734,1112200
xxl-lm-d4-gpt-091621,_deconstruct_sentence,accuracy,qa_srl,19.331195831298828,1112200
xxl-lm-d4-gpt-091621,_linguistic_problem,accuracy,qa_srl,25.377920150756836,1112200
xxl-lm-d4-gpt-091621,_parse_structure,accuracy,qa_srl,11.589555740356445,1112200
xxl-lm-d4-gpt-091621,_sentence_question_concatenation,accuracy,qa_srl,19.65185546875,1112200
xxl-lm-d4-all-091621,_answer_question,accuracy,qa_srl,15.529088020324707,1112000
xxl-lm-d4-all-091621,_deconstruct_sentence,accuracy,qa_srl,17.36142921447754,1112000
xxl-lm-d4-all-091621,_linguistic_problem,accuracy,qa_srl,27.759963989257812,1112000
xxl-lm-d4-all-091621,_parse_structure,accuracy,qa_srl,11.77278995513916,1112000
xxl-lm-d4-all-091621,_sentence_question_concatenation,accuracy,qa_srl,17.911130905151367,1112000
xxl-lm-d4-og-091621,_answer_question,accuracy,qa_srl,32.93632507324219,1112000
xxl-lm-d4-og-091621,_deconstruct_sentence,accuracy,qa_srl,22.44617462158203,1112000
xxl-lm-d4-og-091621,_linguistic_problem,accuracy,qa_srl,38.25011444091797,1112000
xxl-lm-d4-og-091621,_parse_structure,accuracy,qa_srl,26.33989906311035,1112000
xxl-lm-d4-og-091621,_sentence_question_concatenation,accuracy,qa_srl,15.39166259765625,1112000
xxl-lm-d4-091621,_answer_question,accuracy,qa_srl,,1100000
xxl-lm-d4-091621,_deconstruct_sentence,accuracy,qa_srl,,1100000
xxl-lm-d4-091621,_linguistic_problem,accuracy,qa_srl,,1100000
xxl-lm-d4-091621,_parse_structure,accuracy,qa_srl,,1100000
xxl-lm-d4-091621,_sentence_question_concatenation,accuracy,qa_srl,,1100000
xl-lm-d4-091621,_answer_question,accuracy,qa_srl,14.979386329650879,1112000
xl-lm-d4-091621,_deconstruct_sentence,accuracy,qa_srl,7.970682621002197,1112000
xl-lm-d4-091621,_linguistic_problem,accuracy,qa_srl,15.254237174987793,1112000
xl-lm-d4-091621,_parse_structure,accuracy,qa_srl,7.1919379234313965,1112000
xl-lm-d4-091621,_sentence_question_concatenation,accuracy,qa_srl,11.956024169921875,1112000
xxl-lm-d4-091621-512,_Answer_Converation_,em,quac,0.0,1112200
xxl-lm-d4-091621-512,_Answer_Given_Full_Dialogue,em,quac,0.0,1112200
xxl-lm-d4-091621-512,_Context_First_,em,quac,0.0,1112200
xxl-lm-d4-091621-512,_Student_Asking_Teacher_,em,quac,0.0,1112200
xxl-lm-d4-091621-512,_Use_Dialogue_as_Hint,em,quac,0.0,1112200
xxl-lm-d4-gpt-091621,_Answer_Converation_,em,quac,0.0,1112200
xxl-lm-d4-gpt-091621,_Answer_Given_Full_Dialogue,em,quac,0.0,1112200
xxl-lm-d4-gpt-091621,_Context_First_,em,quac,0.0,1112200
xxl-lm-d4-gpt-091621,_Student_Asking_Teacher_,em,quac,0.0,1112200
xxl-lm-d4-gpt-091621,_Use_Dialogue_as_Hint,em,quac,0.0,1112200
xxl-lm-d4-all-091621,_Answer_Converation_,em,quac,0.0,1112000
xxl-lm-d4-all-091621,_Answer_Given_Full_Dialogue,em,quac,0.0,1112000
xxl-lm-d4-all-091621,_Context_First_,em,quac,0.0,1112000
xxl-lm-d4-all-091621,_Student_Asking_Teacher_,em,quac,0.0,1112000
xxl-lm-d4-all-091621,_Use_Dialogue_as_Hint,em,quac,0.0,1112000
xxl-lm-d4-og-091621,_Answer_Converation_,em,quac,0.0,1112000
xxl-lm-d4-og-091621,_Answer_Given_Full_Dialogue,em,quac,0.0,1112000
xxl-lm-d4-og-091621,_Context_First_,em,quac,0.0,1112000
xxl-lm-d4-og-091621,_Student_Asking_Teacher_,em,quac,0.10000000149011612,1112000
xxl-lm-d4-og-091621,_Use_Dialogue_as_Hint,em,quac,0.10000000149011612,1112000
xxl-lm-d4-091621,_Answer_Converation_,em,quac,,1100000
xxl-lm-d4-091621,_Answer_Given_Full_Dialogue,em,quac,,1100000
xxl-lm-d4-091621,_Context_First_,em,quac,,1100000
xxl-lm-d4-091621,_Student_Asking_Teacher_,em,quac,,1100000
xxl-lm-d4-091621,_Use_Dialogue_as_Hint,em,quac,,1100000
xl-lm-d4-091621,_Answer_Converation_,em,quac,0.0,1112000
xl-lm-d4-091621,_Answer_Given_Full_Dialogue,em,quac,0.0,1112000
xl-lm-d4-091621,_Context_First_,em,quac,0.0,1112000
xl-lm-d4-091621,_Student_Asking_Teacher_,em,quac,0.0,1112000
xl-lm-d4-091621,_Use_Dialogue_as_Hint,em,quac,0.0,1112000
xxl-lm-d4-091621-512,_Answer_Converation_,f1,quac,0.4337225556373596,1112200
xxl-lm-d4-091621-512,_Answer_Given_Full_Dialogue,f1,quac,0.5127508044242859,1112200
xxl-lm-d4-091621-512,_Context_First_,f1,quac,0.28601494431495667,1112200
xxl-lm-d4-091621-512,_Student_Asking_Teacher_,f1,quac,0.4487502872943878,1112200
xxl-lm-d4-091621-512,_Use_Dialogue_as_Hint,f1,quac,0.5183446407318115,1112200
xxl-lm-d4-gpt-091621,_Answer_Converation_,f1,quac,0.3895709812641144,1112200
xxl-lm-d4-gpt-091621,_Answer_Given_Full_Dialogue,f1,quac,0.47242745757102966,1112200
xxl-lm-d4-gpt-091621,_Context_First_,f1,quac,0.26513510942459106,1112200
xxl-lm-d4-gpt-091621,_Student_Asking_Teacher_,f1,quac,0.40576648712158203,1112200
xxl-lm-d4-gpt-091621,_Use_Dialogue_as_Hint,f1,quac,0.5254955887794495,1112200
xxl-lm-d4-all-091621,_Answer_Converation_,f1,quac,0.47670358419418335,1112000
xxl-lm-d4-all-091621,_Answer_Given_Full_Dialogue,f1,quac,0.5970690846443176,1112000
xxl-lm-d4-all-091621,_Context_First_,f1,quac,0.2864669859409332,1112000
xxl-lm-d4-all-091621,_Student_Asking_Teacher_,f1,quac,0.44323498010635376,1112000
